Front_HalfShaft Trq [Nm]	Rear_HalfShaft_Trq [Nm]
2282.2144	2282.2144
2286.945357	2286.945357
2298.210244	2298.210244
2307.146445	2307.146445
2313.079463	2313.079463
2315.935431	2315.935431
2309.535504	2309.535504
2289.064147	2289.064147
2275.907461	2275.907461
2245.322528	2245.322528
2215.099698	2215.099698
2192.230707	2192.230707
2187.855382	2187.855382
2202.330488	2202.330488
2220.306036	2220.306036
2225.693169	2225.693169
2218.00141	2218.00141
2198.313085	2198.313085
2181.59157	2181.59157
2169.689583	2169.689583
2164.650936	2164.650936
2168.622037	2168.622037
2177.5103	2177.5103
2181.784484	2181.784484
2181.982144	2181.982144
2186.56139	2186.56139
2195.621605	2195.621605
2202.571287	2202.571287
2204.684219	2204.684219
2204.200894	2204.200894
2204.667383	2204.667383
2208.240498	2208.240498
2214.915794	2214.915794
2222.980834	2222.980834
2226.964163	2226.964163
2228.998157	2228.998157
2230.478996	2230.478996
2231.039726	2231.039726
2231.670374	2231.670374
2234.71344	2234.71344
2237.534934	2237.534934
2235.84338	2235.84338
2225.943611	2225.943611
2209.601337	2209.601337
2196.376312	2196.376312
2190.103327	2190.103327
2183.638603	2183.638603
2173.687944	2173.687944
2171.54123	2171.54123
2175.647151	2175.647151
2187.868456	2187.868456
2198.592531	2198.592531
2199.216596	2199.216596
2191.07679	2191.07679
2183.729014	2183.729014
2183.849137	2183.849137
2179.832213	2179.832213
2168.974583	2168.974583
2161.594029	2161.594029
2158.242368	2158.242368
2158.946552	2158.946552
2161.001162	2161.001162
2154.089965	2154.089965
2131.456671	2131.456671
2106.827721	2106.827721
2092.75464	2092.75464
2095.288928	2095.288928
2095.11612	2095.11612
2096.268204	2096.268204
2093.372745	2093.372745
2081.451676	2081.451676
2065.762605	2065.762605
2051.887805	2051.887805
2034.429835	2034.429835
2020.661091	2020.661091
2023.469945	2023.469945
2034.264871	2034.264871
2045.290154	2045.290154
2046.857535	2046.857535
2038.223856	2038.223856
2025.078055	2025.078055
2016.432817	2016.432817
2019.351749	2019.351749
2027.801165	2027.801165
2023.847259	2023.847259
2021.160227	2021.160227
2008.294172	2008.294172
1989.534352	1989.534352
1977.189589	1977.189589
1973.000534	1973.000534
1971.272469	1971.272469
1965.854606	1965.854606
1952.724762	1952.724762
1944.262533	1944.262533
1951.810991	1951.810991
1978.365858	1978.365858
2006.76968	2006.76968
2027.555013	2027.555013
2035.814157	2035.814157
2033.92894	2033.92894
2028.928921	2028.928921
2027.966979	2027.966979
2037.308646	2037.308646
2058.092972	2058.092972
2079.615075	2079.615075
2094.562835	2094.562835
2103.86706	2103.86706
2107.793529	2107.793529
2109.013052	2109.013052
2111.928851	2111.928851
2118.480448	2118.480448
2126.780021	2126.780021
2138.690227	2138.690227
2149.836034	2149.836034
2153.206069	2153.206069
2150.611683	2150.611683
2144.810866	2144.810866
2138.434725	2138.434725
2134.407881	2134.407881
2132.729123	2132.729123
2145.828931	2145.828931
2154.814775	2154.814775
2173.391057	2173.391057
2188.914333	2188.914333
2194.811957	2194.811957
2189.415071	2189.415071
2172.090828	2172.090828
2155.18364	2155.18364
2136.735948	2136.735948
2132.510913	2132.510913
2141.322421	2141.322421
2153.046811	2153.046811
2158.735741	2158.735741
2157.348648	2157.348648
2150.789417	2150.789417
2136.837892	2136.837892
2124.400742	2124.400742
2116.708866	2116.708866
2111.789049	2111.789049
2108.597029	2108.597029
2103.14079	2103.14079
2096.162277	2096.162277
2091.709829	2091.709829
2089.217353	2089.217353
2082.92692	2082.92692
2074.404406	2074.404406
2064.031475	2064.031475
2055.771683	2055.771683
2054.161354	2054.161354
2057.542226	2057.542226
2060.942749	2060.942749
2061.793667	2061.793667
2061.104398	2061.104398
2060.106256	2060.106256
2059.396445	2059.396445
2056.082686	2056.082686
2056.663705	2056.663705
2056.78481	2056.78481
2053.777371	2053.777371
2049.863276	2049.863276
2044.379723	2044.379723
2031.47824	2031.47824
2021.004217	2021.004217
2014.731123	2014.731123
2014.677692	2014.677692
2017.714547	2017.714547
2023.873192	2023.873192
2030.645245	2030.645245
2033.923662	2033.923662
2033.282528	2033.282528
2033.513063	2033.513063
2045.149414	2045.149414
2059.976353	2059.976353
2066.684369	2066.684369
2073.002759	2073.002759
2090.940073	2090.940073
2116.571702	2116.571702
2138.195956	2138.195956
2153.733387	2153.733387
2156.303795	2156.303795
2158.350618	2158.350618
2160.856292	2160.856292
2167.314253	2167.314253
2183.152124	2183.152124
2204.829353	2204.829353
2225.078158	2225.078158
2244.815393	2244.815393
2261.249278	2261.249278
2268.460923	2268.460923
2270.791593	2270.791593
2275.740359	2275.740359
2285.958221	2285.958221
2300.64122	2300.64122
2318.8118	2318.8118
2337.300872	2337.300872
2345.534227	2345.534227
2343.784311	2343.784311
2338.074847	2338.074847
2329.718882	2329.718882
2327.01252	2327.01252
2338.622218	2338.622218
2349.959333	2349.959333
2354.146955	2354.146955
2347.002598	2347.002598
2341.093918	2341.093918
2341.929725	2341.929725
2345.455912	2345.455912
2346.152685	2346.152685
2343.062111	2343.062111
2333.828611	2333.828611
2326.070822	2326.070822
2321.178037	2321.178037
2320.887171	2320.887171
2323.36102	2323.36102
2327.422208	2327.422208
2330.830803	2330.830803
2328.620505	2328.620505
2324.7816	2324.7816
2309.987862	2309.987862
2300.014902	2300.014902
2284.796764	2284.796764
2268.491491	2268.491491
2258.545869	2258.545869
2256.751745	2256.751745
2260.987728	2260.987728
2267.072342	2267.072342
2267.907547	2267.907547
2269.223217	2269.223217
2270.329586	2270.329586
2267.154145	2267.154145
2263.854316	2263.854316
2266.614929	2266.614929
2273.064985	2273.064985
2274.982577	2274.982577
2275.285751	2275.285751
2274.726017	2274.726017
2277.310055	2277.310055
2296.096717	2296.096717
2323.049492	2323.049492
2344.758592	2344.758592
2359.335614	2359.335614
2367.830498	2367.830498
2365.76688	2365.76688
2357.990564	2357.990564
2344.762214	2344.762214
2336.870274	2336.870274
2345.220023	2345.220023
2359.499805	2359.499805
2376.784943	2376.784943
2391.831685	2391.831685
2399.56068	2399.56068
2404.232645	2404.232645
2407.181526	2407.181526
2412.874408	2412.874408
2420.494018	2420.494018
2429.996988	2429.996988
2435.667445	2435.667445
2439.588481	2439.588481
2444.749224	2444.749224
2451.173166	2451.173166
2458.645545	2458.645545
2467.531741	2467.531741
2466.206831	2466.206831
2460.33317	2460.33317
2454.78737	2454.78737
2445.222664	2445.222664
2434.528984	2434.528984
2423.82893	2423.82893
2419.712556	2419.712556
2428.875436	2428.875436
2438.663359	2438.663359
2439.328078	2439.328078
2433.406303	2433.406303
2420.278446	2420.278446
2407.738107	2407.738107
2394.365667	2394.365667
2380.806514	2380.806514
2364.809331	2364.809331
2348.684974	2348.684974
2335.879141	2335.879141
2319.738245	2319.738245
2302.120102	2302.120102
2291.652998	2291.652998
2280.185022	2280.185022
2260.212964	2260.212964
2238.228979	2238.228979
2214.769036	2214.769036
2188.610245	2188.610245
2164.790163	2164.790163
2148.610762	2148.610762
2137.790342	2137.790342
2126.407189	2126.407189
2114.763262	2114.763262
2107.344789	2107.344789
2098.594183	2098.594183
2087.974045	2087.974045
2074.316755	2074.316755
2060.36628	2060.36628
2049.091379	2049.091379
2047.523177	2047.523177
2048.983339	2048.983339
2049.285289	2049.285289
2047.15387	2047.15387
2040.758811	2040.758811
2034.222984	2034.222984
2036.258157	2036.258157
2048.056128	2048.056128
2065.266182	2065.266182
2080.414433	2080.414433
2089.50646	2089.50646
2100.512257	2100.512257
2109.420581	2109.420581
2119.401194	2119.401194
2126.76541	2126.76541
2136.562047	2136.562047
2143.938907	2143.938907
2147.881478	2147.881478
2152.302007	2152.302007
2154.37309	2154.37309
2153.978919	2153.978919
2155.174909	2155.174909
2155.63794	2155.63794
2165.688893	2165.688893
2175.451814	2175.451814
2185.334699	2185.334699
2192.713168	2192.713168
2203.703638	2203.703638
2217.668528	2217.668528
2235.359639	2235.359639
2254.655165	2254.655165
2271.309061	2271.309061
2286.545847	2286.545847
2301.624193	2301.624193
2309.680061	2309.680061
2312.404397	2312.404397
2318.262708	2318.262708
2324.324752	2324.324752
2326.074258	2326.074258
2329.946351	2329.946351
2341.723926	2341.723926
2357.199623	2357.199623
2363.386686	2363.386686
2360.726592	2360.726592
2362.750446	2362.750446
2368.266934	2368.266934
2371.952616	2371.952616
2367.895092	2367.895092
2354.820278	2354.820278
2343.410421	2343.410421
2336.264899	2336.264899
2326.978401	2326.978401
2327.042722	2327.042722
2332.100294	2332.100294
2333.677696	2333.677696
2330.338085	2330.338085
2322.215482	2322.215482
2310.026845	2310.026845
2295.067435	2295.067435
2281.655281	2281.655281
2283.114822	2283.114822
2268.707994	2268.707994
2251.740237	2251.740237
2239.562116	2239.562116
2236.015821	2236.015821
2237.019371	2237.019371
2234.38622	2234.38622
2225.453315	2225.453315
2213.416459	2213.416459
2201.294379	2201.294379
2189.453241	2189.453241
2179.633444	2179.633444
2177.05328	2177.05328
2181.353743	2181.353743
2181.909065	2181.909065
2189.383932	2189.383932
2198.218467	2198.218467
2210.060327	2210.060327
2211.337421	2211.337421
2213.367417	2213.367417
2221.31903	2221.31903
2231.223842	2231.223842
2241.825017	2241.825017
2253.794292	2253.794292
2269.161408	2269.161408
2289.84309	2289.84309
2309.549495	2309.549495
2328.31433	2328.31433
2338.509696	2338.509696
2348.605315	2348.605315
2359.244448	2359.244448
2363.565443	2363.565443
2373.246558	2373.246558
2388.421633	2388.421633
2403.200259	2403.200259
2418.502319	2418.502319
2434.104435	2434.104435
2449.134475	2449.134475
2462.677279	2462.677279
2469.902156	2469.902156
2470.589396	2470.589396
2471.839525	2471.839525
2469.387637	2469.387637
2466.186759	2466.186759
2465.632177	2465.632177
2464.887382	2464.887382
2468.357685	2468.357685
2469.200431	2469.200431
2453.965408	2453.965408
2427.013038	2427.013038
2398.385794	2398.385794
2375.453762	2375.453762
2359.891981	2359.891981
2341.088888	2341.088888
2313.225247	2313.225247
2281.007137	2281.007137
2244.153951	2244.153951
2206.143528	2206.143528
2169.740245	2169.740245
2134.578738	2134.578738
2109.633047	2109.633047
2085.903108	2085.903108
2064.445873	2064.445873
2041.194532	2041.194532
2018.164467	2018.164467
1990.59109	1990.59109
1961.869739	1961.869739
1939.111424	1939.111424
1912.105898	1912.105898
1873.26471	1873.26471
1833.217356	1833.217356
1796.677003	1796.677003
1768.10459	1768.10459
1753.930841	1753.930841
1750.33932	1750.33932
1749.746814	1749.746814
1748.67328	1748.67328
1740.907534	1740.907534
1726.654276	1726.654276
1712.374527	1712.374527
1699.339227	1699.339227
1692.720191	1692.720191
1688.8748	1688.8748
1689.374737	1689.374737
1701.244234	1701.244234
1715.614186	1715.614186
1722.373378	1722.373378
1722.057291	1722.057291
1723.972619	1723.972619
1732.57692	1732.57692
1744.07327	1744.07327
1754.891011	1754.891011
1767.138544	1767.138544
1784.734637	1784.734637
1805.293386	1805.293386
1821.910592	1821.910592
1835.859147	1835.859147
1854.34847	1854.34847
1875.176035	1875.176035
1894.257107	1894.257107
1917.070195	1917.070195
1949.145297	1949.145297
1983.962827	1983.962827
2013.529407	2013.529407
2038.090472	2038.090472
2048.968617	2048.968617
2044.277229	2044.277229
2051.191767	2051.191767
2075.453978	2075.453978
2105.339911	2105.339911
2129.191527	2129.191527
2139.525727	2139.525727
2140.329636	2140.329636
2142.804139	2142.804139
2150.644463	2150.644463
2164.188888	2164.188888
2180.739242	2180.739242
2196.055296	2196.055296
2207.313648	2207.313648
2216.986503	2216.986503
2221.525252	2221.525252
2220.047433	2220.047433
2216.267543	2216.267543
2218.650774	2218.650774
2224.469493	2224.469493
2222.273814	2222.273814
2213.142908	2213.142908
2205.000258	2205.000258
2200.90897	2200.90897
2199.71482	2199.71482
2199.547554	2199.547554
2201.547373	2201.547373
2204.155455	2204.155455
2201.098671	2201.098671
2196.562039	2196.562039
2182.560355	2182.560355
2158.208192	2158.208192
2139.530213	2139.530213
2127.194877	2127.194877
2116.528146	2116.528146
2106.92878	2106.92878
2097.399554	2097.399554
2085.840621	2085.840621
2074.461879	2074.461879
2066.502766	2066.502766
2059.590755	2059.590755
2050.485786	2050.485786
2044.695037	2044.695037
2049.514476	2049.514476
2056.639626	2056.639626
2060.061572	2060.061572
2059.189527	2059.189527
2039.386588	2039.386588
2016.308631	2016.308631
2003.924255	2003.924255
2005.234946	2005.234946
2013.975965	2013.975965
2012.238281	2012.238281
2002.399646	2002.399646
1989.175769	1989.175769
1976.260755	1976.260755
1972.018906	1972.018906
1979.703173	1979.703173
1997.108844	1997.108844
2019.435361	2019.435361
2037.384786	2037.384786
2048.591803	2048.591803
2061.049953	2061.049953
2074.452826	2074.452826
2091.008101	2091.008101
2110.454503	2110.454503
2134.749614	2134.749614
2157.642413	2157.642413
2178.236155	2178.236155
2203.560731	2203.560731
2233.616173	2233.616173
2263.262579	2263.262579
2290.82214	2290.82214
2308.038246	2308.038246
2313.053798	2313.053798
2311.994237	2311.994237
2308.891645	2308.891645
2305.105822	2305.105822
2303.117489	2303.117489
2304.809167	2304.809167
2309.797302	2309.797302
2310.841369	2310.841369
2311.256135	2311.256135
2305.608686	2305.608686
2291.142207	2291.142207
2270.532432	2270.532432
2255.121642	2255.121642
2248.857719	2248.857719
2245.617073	2245.617073
2238.780374	2238.780374
2227.346117	2227.346117
2213.671427	2213.671427
2197.556244	2197.556244
2177.04062	2177.04062
2155.370815	2155.370815
2137.546034	2137.546034
2120.140904	2120.140904
2104.344854	2104.344854
2072.86969	2072.86969
2041.306661	2041.306661
2018.145521	2018.145521
2007.122508	2007.122508
1996.050215	1996.050215
1971.215687	1971.215687
1937.703826	1937.703826
1905.558213	1905.558213
1887.179742	1887.179742
1887.254995	1887.254995
1893.895914	1893.895914
1890.972845	1890.972845
1871.692643	1871.692643
1838.583543	1838.583543
1804.339243	1804.339243
1782.994914	1782.994914
1773.093062	1773.093062
1764.333042	1764.333042
1748.217809	1748.217809
1722.481426	1722.481426
1693.463996	1693.463996
1666.918996	1666.918996
1645.140035	1645.140035
1635.133767	1635.133767
1633.109794	1633.109794
1628.333095	1628.333095
1611.736974	1611.736974
1588.377537	1588.377537
1568.759942	1568.759942
1557.900323	1557.900323
1551.100143	1551.100143
1540.963912	1540.963912
1517.786723	1517.786723
1475.586556	1475.586556
1431.69013	1431.69013
1412.459585	1412.459585
1428.118341	1428.118341
1473.205227	1473.205227
1526.587524	1526.587524
1550.175021	1550.175021
1532.073345	1532.073345
1493.353246	1493.353246
1459.425198	1459.425198
1447.546458	1447.546458
1457.414195	1457.414195
1477.636177	1477.636177
1498.022619	1498.022619
1511.424452	1511.424452
1517.090433	1517.090433
1507.760014	1507.760014
1485.87635	1485.87635
1467.128628	1467.128628
1457.564753	1457.564753
1459.248115	1459.248115
1471.424973	1471.424973
1485.644259	1485.644259
1497.247183	1497.247183
1503.526383	1503.526383
1505.589286	1505.589286
1515.936342	1515.936342
1538.967779	1538.967779
1571.072521	1571.072521
1603.628105	1603.628105
1627.653243	1627.653243
1642.896112	1642.896112
1648.928185	1648.928185
1646.07984	1646.07984
1639.768929	1639.768929
1634.589302	1634.589302
1631.225713	1631.225713
1628.390714	1628.390714
1624.880373	1624.880373
1621.672723	1621.672723
1619.530426	1619.530426
1619.23416	1619.23416
1619.684655	1619.684655
1624.798275	1624.798275
1635.594136	1635.594136
1639.487475	1639.487475
1642.90889	1642.90889
1650.776921	1650.776921
1655.268095	1655.268095
1658.062781	1658.062781
1658.679334	1658.679334
1661.058274	1661.058274
1665.179578	1665.179578
1670.161089	1670.161089
1678.864835	1678.864835
1688.120432	1688.120432
1691.561037	1691.561037
1691.785113	1691.785113
1693.452567	1693.452567
1694.450601	1694.450601
1691.902081	1691.902081
1689.002375	1689.002375
1687.545184	1687.545184
1694.696954	1694.696954
1707.926389	1707.926389
1729.721617	1729.721617
1751.764987	1751.764987
1770.561505	1770.561505
1781.545967	1781.545967
1789.493043	1789.493043
1798.378351	1798.378351
1815.679486	1815.679486
1842.720425	1842.720425
1864.359744	1864.359744
1880.458648	1880.458648
1887.726475	1887.726475
1897.722557	1897.722557
1916.953748	1916.953748
1935.08676	1935.08676
1957.630606	1957.630606
1978.994393	1978.994393
1994.864529	1994.864529
2004.9002	2004.9002
2012.258209	2012.258209
2021.880827	2021.880827
2036.036156	2036.036156
2053.719073	2053.719073
2074.891868	2074.891868
2089.565485	2089.565485
2096.020366	2096.020366
2102.322854	2102.322854
2118.638625	2118.638625
2145.765052	2145.765052
2175.104324	2175.104324
2197.539913	2197.539913
2210.945673	2210.945673
2218.629981	2218.629981
2225.199837	2225.199837
2234.186104	2234.186104
2253.454928	2253.454928
2280.514991	2280.514991
2306.670267	2306.670267
2325.614692	2325.614692
2336.535469	2336.535469
2342.126002	2342.126002
2357.537044	2357.537044
2391.807611	2391.807611
2440.677807	2440.677807
2485.847071	2485.847071
2506.514487	2506.514487
2493.861212	2493.861212
2457.358274	2457.358274
2418.742535	2418.742535
2397.353015	2397.353015
2418.506284	2418.506284
2461.544431	2461.544431
2504.76972	2504.76972
2533.192629	2533.192629
2541.786969	2541.786969
2535.544275	2535.544275
2521.998758	2521.998758
2496.935697	2496.935697
2475.328353	2475.328353
2462.733108	2462.733108
2458.495837	2458.495837
2456.959404	2456.959404
2450.245372	2450.245372
2439.698146	2439.698146
2440.551748	2440.551748
2449.508302	2449.508302
2464.787373	2464.787373
2475.847908	2475.847908
